,nr,file,pid,mom,eta_bin,eta,phi,aero_thetac_hist_entries,aero_thetac_fit_mean,aero_thetac_fit_sigma,aero_thetac_res_hist_entries,aero_thetac_res_fit_mean,aero_thetac_res_fit_sigma,gas_thetac_hist_entries,gas_thetac_fit_mean,gas_thetac_fit_sigma,gas_thetac_res_hist_entries,gas_thetac_res_fit_mean,gas_thetac_res_fit_sigma,SPEaero_thetac_hist_entries,SPEaero_thetac_hist_mean,SPEaero_thetac_fit_mean,SPEaero_thetac_fit_sigma,SPEaero_thetac_res_hist_entries,SPEaero_thetac_res_hist_mean,SPEaero_thetac_res_fit_mean,SPEaero_thetac_res_fit_sigma,SPEgas_thetac_hist_entries,SPEgas_thetac_hist_mean,SPEgas_thetac_fit_mean,SPEgas_thetac_fit_sigma,SPEgas_thetac_res_hist_entries,SPEgas_thetac_res_hist_mean,SPEgas_thetac_res_fit_mean,SPEgas_thetac_res_fit_sigma
86,86,ana_211_15_15_4.root,211,15,15,3,4,197,223.9981174147823,0.5841639237659043,197,-1.4242161,0.6004149469779442,196,37.92637757893783,0.2914715832637366,197,-1.4242161,0.6004149472077888,1961,223.94283528811832,223.79379138377223,1.8129146657099517,1961,-1.473975863,-1.620364275,1.812463662,2393,37.91746761,37.925785760386376,0.7559910176857878,1949,-1.432495297,-1.625295957,1.7792506069249654
85,85,ana_211_15_15_5.root,211,15,15,3,5,198,223.98238344631443,0.5389689289062698,198,-1.412507922,0.5184653663699947,196,37.86745469279015,0.3020855758001648,198,-1.412507922,0.5184653663699947,2038,223.99116781157997,223.83779321117757,1.7835004642804377,2038,-1.425646058,-1.580700853,1.783082643809713,2460,37.85796747967479,37.92393698067864,0.8940225713798825,2034,-1.410291708,-1.586170043,1.750845358434366
80,80,ana_211_15_15_6.root,211,15,15,3,6,198,224.08783574413144,0.4752212641450088,198,-1.347602605,0.4932711797944294,195,37.87137074952985,0.3130786608421502,198,-1.347602605,0.4932711797944294,2144,224.01744402985076,223.79770903379733,1.7807841816682501,2144,-1.40199005,-1.612817809,1.8386389136063008,2776,37.86044668587896,37.91585772062197,0.9436146160461033,2140,-1.389906542,-1.616628171,1.8182363082608004
78,78,ana_211_15_15_7.root,211,15,15,3,7,198,223.89307919274071,0.478028013,198,-1.518160616,0.472364635,196,37.87853040054248,0.25811264796116135,198,-1.518160616,0.472364635,2242,223.90044603033007,223.7211306414357,1.8066729679016715,2242,-1.516503122,-1.697222568,1.799271763,2735,37.88157221206582,37.88732280859536,0.8623978879289906,2233,-1.486281535,-1.705294065,1.748704733500102
79,79,ana_211_15_20_0.root,211,15,20,3.5,0,195,223.97048643325166,0.7047661204182217,195,-1.45095667,0.696245932,193,37.98487723447713,0.47495940208140114,195,-1.45095667,0.696245931,1823,224.0160724081185,223.7889251446467,1.7726167461824471,1823,-1.39992686,-1.619634213,1.7825859649576161,2036,37.969842829076626,38.04186136669194,0.8742241585605866,1819,-1.383654022,-1.61965714,1.7826706938823205
75,75,ana_211_15_20_1.root,211,15,20,3.5,1,194,224.04683236088343,0.6676843509894093,194,-1.388883351,0.6636066778750148,192,38.089445765292794,0.327857319,194,-1.388883351,0.6636066776120618,1830,223.99879781420765,223.78693747609626,1.9111946011722198,1830,-1.418506375,-1.644111844,1.8373995095861189,2354,38.060662701784196,37.917047646609056,0.6946583617155493,1827,-1.405838351,-1.644236189,1.837724465
74,74,ana_211_15_20_2.root,211,15,20,3.5,2,193,223.97983437825516,0.5815857596945193,193,-1.421713437,0.5841738934405313,193,37.94229638243245,0.3370947684624344,193,-1.421713437,0.5841738934405313,1791,223.9636515912898,223.80678846465008,1.840812628792277,1791,-1.452037968,-1.603456532,1.8718075256056315,2600,37.96961538461539,37.859268432035286,0.6038485522446033,1787,-1.438649506,-1.605897209,1.8523388803595235
77,77,ana_211_15_20_3.root,211,15,20,3.5,3,193,224.06176991892767,0.6147523951542248,193,-1.346246825,0.5843073124299791,192,38.04303446816411,0.35426435,193,-1.346246825,0.5843073124299791,1819,224.01126992853216,223.84094234787372,1.8653341977524058,1819,-1.403738318,-1.571515417,1.8642922412392344,2322,38.0374677,37.90207091041366,0.7084775078634734,1816,-1.393906021,-1.573254707,1.8500498240378032
76,76,ana_211_15_20_4.root,211,15,20,3.5,4,194,223.9647536849662,0.5770256450998664,194,-1.439394632,0.604971936,191,37.90913923076585,0.4859059249412065,194,-1.439394631,0.604971936,1856,223.99870689655174,223.7855388227904,1.846454678460213,1856,-1.417744253,-1.629870798,1.8449167213020123,2118,37.88526912181303,37.98691655466593,0.8732934752772618,1856,-1.417744253,-1.630055168,1.8449167213020123
72,72,ana_211_15_20_5.root,211,15,20,3.5,5,199,223.97533925144415,0.70883815,199,-1.440443253,0.7081949349375689,199,38.02604968184738,0.3518936802884177,198,-1.440443273,0.7081949221690185,1921,224.01650182196775,223.91849463229178,1.8814924924340504,1921,-1.4,-1.498323278,1.8802953066378334,2445,38.006666666666675,37.91112451243779,0.6352338355720168,1917,-1.386158929,-1.499947686,1.8569744707205744
71,71,ana_211_15_20_6.root,211,15,20,3.5,6,191,224.12246990572794,0.6306495476121776,191,-1.294439012,0.6379272944551931,190,38.05168889767654,0.3483563594222984,191,-1.294439012,0.6379272944551931,1850,224.14562162162164,223.95931306730373,1.8950899677511406,1850,-1.274162162,-1.460190984,1.9036483787784588,2413,38.04123497720679,37.887377971575255,0.6594035197287148,1844,-1.248156182,-1.460316844,1.9039501143985658
67,67,ana_211_15_20_7.root,211,15,20,3.5,7,193,223.95389945468148,0.6019678466955619,193,-1.464280847,0.6030751941313505,190,38.01616574464758,0.3261467174428888,193,-1.464280846,0.603075194,1843,223.9728160607705,223.81958826018595,1.9349026660868534,1843,-1.444492675,-1.601238783,1.920303454492036,2357,38.03627492575308,37.90542613523167,0.7463487792288128,1830,-1.393734062,-1.601858157,1.9146219925425128
39,39,ana_211_25_5_0.root,211,25,5,2,0,198,224.0863015253119,0.483173703,198,-1.45605502,0.4873533872171406,194,38.67395133189699,0.5053775658867629,196,-1.456055095,0.4873524562422252,2570,224.09587548638135,224.00010039693686,1.9836769932362426,2570,-1.443476005,-1.538329531,1.9887526935118138,2645,38.72200378071834,38.621598854181734,1.949130640988103,2521,-1.312415708,-1.537364589,1.9843758136406058
35,35,ana_211_25_5_1.root,211,25,5,2,1,198,223.9876730229493,0.49415802744239407,198,-1.555967633,0.4974311147232921,194,38.66218242194328,0.5375484902349282,198,-1.555967633,0.4974311147232921,2481,223.98206368399838,223.8182827070354,1.8407500764408677,2481,-1.554023915,-1.718383592,1.8419984427517482,3063,38.64306235716618,38.56744555505407,2.4135484707594377,2430,-1.414430727,-1.717808554,1.8383472950000328
25,25,ana_211_25_5_2.root,211,25,5,2,2,199,223.95384506916787,0.48916773438849404,199,-1.592045294,0.48384101087054937,190,38.70676818602534,0.6308115408652779,198,-1.592046113,0.48383893826490026,2694,223.94907201187826,223.84251579098233,1.8654435687268471,2694,-1.586290522,-1.693809189,1.8198103634371512,2788,38.761477761836446,38.69712463036456,2.897591063480628,2627,-1.418221038,-1.69276993,1.8169407490323777
26,26,ana_211_25_5_3.root,211,25,5,2,3,198,224.0468316661575,0.4666227951966426,198,-1.495099102,0.4804194314320041,193,38.749233153992776,0.5833061052202774,197,-1.49509862,0.48041795208321325,2527,223.99188761377127,223.84864284576867,1.8932836055826794,2527,-1.545785516,-1.695181204,1.8442567597263475,2917,38.69465203976688,38.61305422718421,2.6859834104068074,2488,-1.45278671,-1.69470869,1.8429318431526436
36,36,ana_211_25_5_4.root,211,25,5,2,4,200,224.02763470090346,0.512955041,200,-1.517054282,0.5069351591130694,197,38.68808914587025,0.42184689369899037,200,-1.517054282,0.5069351591130694,2646,224.03620559334846,223.91789312895702,1.8323143257827745,2646,-1.504963467,-1.619018778,1.8398065678836357,2766,38.68148951554592,38.60994999383862,1.7397641374563617,2614,-1.421678143,-1.61870786,1.8389642167525242
37,37,ana_211_25_5_5.root,211,25,5,2,5,199,224.00878910520296,0.5093346796011681,199,-1.523877173,0.5314163103457225,195,38.64191442014551,0.5457278219695083,199,-1.523877173,0.5314163103457225,2502,223.97625899280575,223.85353412932716,1.921432586937886,2502,-1.560031974,-1.684088936,1.9199739501865554,3084,38.643450064850846,38.59125656309628,2.4365052684296624,2463,-1.456732981,-1.68313749,1.9161481585682394
34,34,ana_211_25_5_6.root,211,25,5,2,6,199,223.92191010256187,0.4908757099156502,199,-1.61391272,0.4812228889995794,190,38.67440175998045,0.6013586452450501,199,-1.61391272,0.481222889,2661,223.9722284855318,223.78394321440894,1.9109800331939437,2661,-1.565752223,-1.76552774,1.8442179512281782,2763,38.72265653275426,38.706556012523855,2.947697492937659,2613,-1.447710167,-1.764988452,1.8425412191928756
31,31,ana_211_25_5_7.root,211,25,5,2,7,199,223.99833116773428,0.4273135431882507,199,-1.542002376,0.42555717958637707,194,38.69001152656207,0.5601373460996377,199,-1.542002376,0.42555717956137273,2424,223.9949669966997,223.88211749763119,1.7079194598891911,2424,-1.542079208,-1.646949012,1.7199972441165226,2851,38.73879340582253,38.65975275362606,2.602970006426236,2375,-1.404996491,-1.646494793,1.718706101036003
63,63,ana_211_25_10_0.root,211,25,10,2.5,0,198,223.97836451384944,0.5964845000555746,198,-1.569863576,0.5939393141699999,198,38.54054125,0.250871872,198,-1.569863576,0.5939393141699999,2284,223.99614711033274,223.7669935,1.5861775413116295,2284,-1.542206655,-1.772855287,1.566974966315691,2769,38.56045503791982,38.574634268500745,0.8123208967764762,2271,-1.506150007,-1.772798208,1.5667678290893141
61,61,ana_211_25_10_1.root,211,25,10,2.5,1,198,224.09428655088337,0.5158925762162072,198,-1.440535971,0.5100009774571601,198,38.58354480831957,0.26496390033977835,198,-1.440535971,0.5100009774571601,2156,224.0862708719852,223.8603637122294,1.5694691135643832,2156,-1.450463822,-1.678565515,1.5624742328015515,2725,38.58792660550459,38.586702482187974,0.6844556196092751,2151,-1.434960483,-1.6785591,1.5624398420266152
56,56,ana_211_25_10_2.root,211,25,10,2.5,2,199,224.07516652384038,0.5750815124774753,199,-1.462015913,0.5764023568011172,198,38.66443860858416,0.2554935178135922,199,-1.462015913,0.5764023568011172,1691,224.09479597871086,223.80944324455675,1.6465316868583308,1691,-1.443209146,-1.71836382,1.6872411457272742,2956,38.659472259810556,38.56717677496882,0.7146545735511979,1691,-1.443209146,-1.718407856,1.6872411457272736
55,55,ana_211_25_10_3.root,211,25,10,2.5,3,202,224.07488837888766,0.6110344724275193,202,-1.459596625,0.6172483887890698,201,38.70758823047461,0.2633734147454396,202,-1.459596625,0.6172483887890698,2160,223.97462962962967,223.8110257833945,1.7474692320987046,2160,-1.56462963,-1.716876817,1.8080202019597902,2711,38.72006639616378,38.638215206666345,0.6728425371013269,2143,-1.511743662,-1.729695311,1.7456038459185412
52,52,ana_211_25_10_4.root,211,25,10,2.5,4,199,223.98037953225352,0.4282361811632861,199,-1.5578514,0.42108002355858143,197,38.57046888,0.24724109061131885,199,-1.557851401,0.4210800236217048,2384,224.0121644295302,223.81624648252722,1.665510200980256,2384,-1.527572707,-1.730956158,1.6310500639482572,2746,38.58506919155134,38.592761899051965,0.7981214874479288,2377,-1.508259711,-1.730930535,1.630964969453805
51,51,ana_211_25_10_5.root,211,25,10,2.5,5,197,224.04748871301285,0.4597880136958579,197,-1.489001086,0.45191169086056576,193,38.59017219,0.30504025571462196,197,-1.489001087,0.45191169095106515,2159,224.04580824455766,223.83769870584385,1.6344626244386888,2159,-1.490535742,-1.698012806,1.6348793545655682,2700,38.62222222222223,38.57293088632747,0.7293909390438467,2157,-1.484438263,-1.700320279,1.6230730373412916
60,60,ana_211_25_10_6.root,211,25,10,2.5,6,200,223.93448289689968,0.5618662760035341,200,-1.608366664,0.5584036408507964,199,38.71405791179116,0.2388611866944701,200,-1.608366664,0.5584036408507964,1739,223.98614146060956,223.84475271089707,1.6923002261668463,1739,-1.550891317,-1.691075908,1.6999035202463393,2972,38.72920592193809,38.59911024969286,0.6476759068517915,1729,-1.513977251,-1.698509951,1.6413729409510633
57,57,ana_211_25_10_7.root,211,25,10,2.5,7,196,224.1629169485437,0.4240458242836275,196,-1.383095184,0.4194044552192059,196,38.675537266237825,0.24760357579390457,196,-1.383095184,0.4194044552192059,2085,224.06057553956836,223.85024644185222,1.6855802389625243,2085,-1.478784972,-1.694289208,1.6613004669934222,2657,38.68050432818969,38.616117880402875,0.6071460746885462,2078,-1.457811999,-1.694232454,1.6610616526473208
54,54,ana_211_25_15_0.root,211,25,15,3,0,200,224.10933025693404,0.5033394147132703,200,-1.436452121,0.5286819969699661,199,38.64142921781238,0.3866769880486171,198,-1.436451668,0.5286813959590647,1910,224.07905759162304,223.89015221227132,1.7208609655203961,1910,-1.456195462,-1.640925856,1.7204670007285952,2484,38.63647343,38.676723277345005,0.7180344597309407,1906,-1.441972718,-1.646485097,1.6936868773822273
58,58,ana_211_25_15_1.root,211,25,15,3,1,195,224.0515289836155,0.5799899721768034,195,-1.47190487,0.5728439026731961,194,38.59167469133733,0.30186701308885794,195,-1.47190487,0.5728439026731961,2115,224.10245862884162,223.8945742062448,1.7976191529160341,2115,-1.435177305,-1.647950251,1.7741997535335534,2588,38.578593508500774,38.65643664490602,0.9757701203991811,2107,-1.408859358,-1.647937546,1.7741496086789252
59,59,ana_211_25_15_2.root,211,25,15,3,2,199,224.05619468561991,0.5479795855512316,199,-1.482002224,0.54038195,196,38.545558330869355,0.21653193940522875,199,-1.482002224,0.54038195,2247,224.0439252336449,223.8902179383807,1.9299307091284128,2247,-1.496128171,-1.649570847,1.9284364111380865,2881,38.602395001735516,38.60372387,0.8165740042647411,2228,-1.43518851,-1.658894724,1.8725964178852068
53,53,ana_211_25_15_3.root,211,25,15,3,3,196,224.0628434451182,0.45337582298939416,196,-1.490436296,0.4512991731733739,196,38.55329683,0.29183861172519504,196,-1.490436295,0.4512991736028593,2241,224.04172244533692,223.83747894655653,1.7432561396647377,2241,-1.494779116,-1.69836675,1.742816941054757,2899,38.57547430148327,38.651751906370556,0.7589893904842507,2236,-1.480322004,-1.703314383,1.717295528235254
50,50,ana_211_25_15_4.root,211,25,15,3,4,199,224.16982852418846,0.4669057313747674,199,-1.378476229,0.46942147382635846,198,38.61923272306814,0.3398330035287968,199,-1.378476229,0.46942147382635846,2106,224.1690408357075,224.0119522328948,1.7705469337657593,2106,-1.37087686,-1.526905844,1.7716839095489088,2570,38.656731517509726,38.67521734,0.679910872,2097,-1.343093308,-1.534031774,1.7295975143767366
49,49,ana_211_25_15_5.root,211,25,15,3,5,200,224.08843050854776,0.5780716815423952,200,-1.455011106,0.5674186021277942,199,38.5769551,0.28826900771011504,200,-1.455011106,0.5674186021277942,2146,224.1277726001864,223.97014539970164,1.870268774886899,2146,-1.408698354,-1.585219981,1.7363592905303742,2711,38.54005901881225,38.65590655010737,0.8670007675550931,2136,-1.384581773,-1.585188412,1.7362471990068664
47,47,ana_211_25_15_6.root,211,25,15,3,6,197,224.00038982166168,0.5187444913365503,197,-1.534938562,0.5020865899220477,196,38.60114475943003,0.27948262430173604,197,-1.534938562,0.5020865899220477,2186,224.0156450137237,223.8212102741722,1.6422768523780724,2186,-1.523025313,-1.710228669,1.6820385005910734,2865,38.59235602094241,38.65206287969158,0.783081194,2173,-1.483755177,-1.710140424,1.6817399180363615
43,43,ana_211_25_15_7.root,211,25,15,3,7,200,224.0855804911511,0.5322965443867343,200,-1.446545022,0.5171953698600668,197,38.61737641,0.2825582551801231,200,-1.446545022,0.5171953698600668,2184,224.11657509157507,223.91581460378742,1.7931391404355057,2184,-1.421550672,-1.620704671,1.794678391771246,2808,38.59188034188035,38.626699915610224,0.8353031106018559,2180,-1.408746177,-1.625092213,1.770952898010166
48,48,ana_211_25_20_0.root,211,25,20,3.5,0,193,223.98687474850436,0.6694561644090126,193,-1.563893547,0.6693200695240479,193,38.733613136548584,0.46482812252183087,193,-1.563893546,0.6693200695018542,1824,224.04890350877193,223.8722257654036,1.8861739862692208,1824,-1.490497076,-1.667111629,1.8865734035828532,2117,38.690458195559756,38.72520065381243,0.651709562,1822,-1.48298573,-1.668716675,1.8738459149971887
46,46,ana_211_25_20_1.root,211,25,20,3.5,1,194,224.13664811878797,0.6162959274488248,194,-1.389466007,0.6121531101531749,193,38.81177295328539,0.31942636685214654,194,-1.389466007,0.6121531101531749,1900,224.1685263157895,224.03968427034596,1.905029060931011,1900,-1.371719298,-1.502036348,1.9069672725341842,2523,38.77546571541815,38.62857965794653,0.5844331424906254,1897,-1.360709893,-1.504040979,1.8881616940907018
45,45,ana_211_25_20_2.root,211,25,20,3.5,2,195,224.13791246487628,0.6433361437216418,195,-1.403231023,0.6309553288963158,194,38.70351074088556,0.3725794264303867,195,-1.403231023,0.6309553288963158,1834,224.16837513631407,223.95529607412283,1.8207135104051275,1834,-1.36953835,-1.586670484,1.8194135300289573,2701,38.71947426878934,38.62263890408477,0.6330708173942334,1833,-1.365739225,-1.588006144,1.8126226205115974
42,42,ana_211_25_20_3.root,211,25,20,3.5,3,196,224.11664962896475,0.654906783,196,-1.428170417,0.6630802881333415,195,38.795182312147304,0.36685416723965847,196,-1.428170416,0.6630802878572426,1871,224.13869588455373,223.9501256845134,1.8020543241837623,1871,-1.396935685,-1.586158088,1.801724674,2482,38.78928283642224,38.621031739326604,0.5550759578588196,1864,-1.371459227,-1.58609995,1.8015613299417212
41,41,ana_211_25_20_4.root,211,25,20,3.5,4,198,224.1110494069586,0.635441963,198,-1.43460978,0.6580810159878969,198,38.63262817370162,0.43574995167165076,198,-1.43460978,0.6580810159878969,1898,224.1219178082192,223.85622733596173,1.8379179905813179,1898,-1.415033368,-1.679833572,1.8434672293432264,2203,38.64144348615525,38.703841607420344,0.6567163907770748,1898,-1.415033368,-1.679955353,1.8438678157451716
40,40,ana_211_25_20_5.root,211,25,20,3.5,5,195,224.15548424981492,0.5837390823869121,195,-1.402698844,0.5910178799821235,195,38.79907774456421,0.361682455,195,-1.402698844,0.5910178801153928,1870,224.11122994652408,223.8689162222733,1.839176194785818,1870,-1.424955437,-1.672372694,1.8250116980522855,2528,38.798022151898735,38.64606880684966,0.5027037245531143,1870,-1.424955437,-1.672492487,1.8253404940792097
38,38,ana_211_25_20_6.root,211,25,20,3.5,6,196,224.0538863892328,0.5589098215390772,196,-1.480451561,0.5482629265881649,195,38.745725027029465,0.36554006654136345,196,-1.480451561,0.5482629268559456,1754,224.10752565564422,223.87205766672577,1.8333755904067066,1754,-1.432155074,-1.667239384,1.8327399282274346,2580,38.753255813953494,38.598177248286774,0.5622924738930237,1754,-1.432155074,-1.667418496,1.8327399282274346
44,44,ana_211_25_20_7.root,211,25,20,3.5,7,195,224.1943822133048,0.6684898147896575,195,-1.348177002,0.6749400289373799,195,38.768714939219024,0.32072910213007394,195,-1.348177002,0.6749400289373799,1803,224.18796450360512,223.94580674619306,1.8937045526530525,1803,-1.350305047,-1.603550313,1.8392889369323977,2531,38.73216120110629,38.58756828576738,0.5672878203440223,1802,-1.346133925,-1.603654432,1.8395942104254006
8,8,ana_211_35_5_0.root,211,35,5,2,0,200,224.05936863727248,0.5270010161521366,200,-1.511211726,0.5218581786686508,199,38.90069163399501,0.4879548536646006,200,-1.511211726,0.5218581786686508,2691,224.11984392419174,223.90126759972034,1.8107976460215778,2691,-1.452520748,-1.674109678,1.7734877974449776,2861,38.93718979377841,38.88990330678628,1.8010846787376442,2672,-1.409530938,-1.673709875,1.7724362044577704
171,171,ana_211_35_5_1.root,211,35,5,2,1,200,224.13707385794112,0.5313034752485329,200,-1.426442639,0.5450118567876199,196,38.772081331033704,0.5335446867125149,200,-1.426442639,0.5450118567876199,2649,224.1553416383541,223.9532907728289,1.7559352239462758,2649,-1.412533031,-1.615553343,1.7506568283739525,3064,38.81723237597911,38.61063868583202,2.5545965680720437,2636,-1.381891755,-1.61540406,1.7502174774370964
170,170,ana_211_35_5_2.root,211,35,5,2,2,200,224.05551290147793,0.5130554210089519,200,-1.51416518,0.512628212,193,39.05977935,0.5740426719142162,200,-1.51416518,0.512628212,2766,224.11525668835867,223.8935497,1.8531353275294582,2766,-1.457025789,-1.675485595,1.8698286822979537,2960,39.10743243243243,38.988890834231434,2.826570078,2738,-1.394789384,-1.674646042,1.8676278232266832
166,166,ana_211_35_5_3.root,211,35,5,2,3,200,224.01603408482373,0.5051948151660683,200,-1.550791271,0.4851249571565862,196,38.8732394,0.5893955908919254,200,-1.550791271,0.4851249571565862,2630,223.9946768060837,223.7664813592929,1.723958738988567,2630,-1.576324461,-1.795878211,1.8067997741213315,2991,38.90167168,38.81500098616108,2.8203418882968627,2598,-1.50100077,-1.79525531,1.802867858
165,165,ana_211_35_5_4.root,211,35,5,2,4,204,224.02519864614925,0.46285116837914253,204,-1.53864889,0.43274062962177606,203,38.92897949289802,0.49566087726632807,204,-1.53864889,0.43274062962177606,2709,224.09911406423035,223.84618519248704,1.803452163586357,2709,-1.468856897,-1.71441766,1.8580673719514715,2819,38.99535296204328,38.898703635381125,1.7960637448623806,2676,-1.39103139,-1.713745483,1.8545167694628495
168,168,ana_211_35_5_5.root,211,35,5,2,5,199,224.13278245602268,0.47372449353055884,199,-1.448009176,0.4714918081783771,196,38.850733617785195,0.4662951008386986,199,-1.448009176,0.4714918081783771,2556,224.1751174,223.96925570304398,1.8509791118579424,2556,-1.397130934,-1.60467511,1.8022987994310657,3087,38.89643666990606,38.747902801109674,2.4473179830316214,2539,-1.361612183,-1.604388434,1.8015406287070426
169,169,ana_211_35_5_6.root,211,35,5,2,6,201,224.1067980137167,0.39147305808646415,201,-1.479738223,0.39409887003049604,196,39.03777096272069,0.6189779566635071,201,-1.479738223,0.3940988700893847,2853,224.23172099544342,223.95349766764824,1.9371839380965041,2853,-1.341535226,-1.618147114,1.9381163675740403,3015,39.05363184079602,39.00812946761656,2.8208030238215915,2809,-1.254515249,-1.616679841,1.9318032513546153
167,167,ana_211_35_5_7.root,211,35,5,2,7,199,223.9987696106356,0.5548881051187367,199,-1.569786423,0.5660212363842112,196,38.92223943485594,0.5377956322892563,199,-1.569786423,0.5660212363842112,2481,224.05792019347035,223.8025963044477,1.6745203694550732,2481,-1.512374043,-1.783236875,1.5875600995588646,2980,39.00583893,38.811376726024385,2.626011191241507,2463,-1.468588442,-1.783085811,1.5870527194328505
30,30,ana_211_35_10_0.root,211,35,10,2.5,0,199,224.03950782225928,0.49808026432675884,199,-1.530783747,0.4975131180503592,199,38.738417715617175,0.24240585951849808,199,-1.530783747,0.4975131180503592,2259,224.0869853917663,223.91810011864806,1.688044658482473,2259,-1.485052383,-1.657299567,1.6625223382446184,2820,38.721631205673766,38.76293977,0.8059582900372795,2257,-1.486250185,-1.657308149,1.6625405903011716
28,28,ana_211_35_10_1.root,211,35,10,2.5,1,201,224.00517994954797,0.5206652472515826,201,-1.577154668,0.5226986888709706,201,38.78753396578894,0.2584955198188825,201,-1.577154668,0.5226986888709706,2180,224.00504587155967,223.75410931973244,1.612620218459091,2180,-1.567155963,-1.81568033,1.6236357744481769,2890,38.813633217993086,38.77512733717009,0.6756910132609926,2176,-1.555821078,-1.815659335,1.6235696183285233
27,27,ana_211_35_10_2.root,211,35,10,2.5,2,199,224.0317269520472,0.5957310195222472,199,-1.536883093,0.5833321042528514,198,38.91483571122503,0.2629899745509864,199,-1.536883093,0.5833321042528514,1673,224.05720263000597,223.92950401115107,1.6051708647919587,1673,-1.511097828,-1.637546561,1.6268663944277597,2975,38.92803361344538,38.80282754222384,0.6988252548043883,1669,-1.494427801,-1.643004362,1.5917131032169556
32,32,ana_211_35_10_3.root,211,35,10,2.5,3,200,224.1257420342161,0.4788328966006345,200,-1.455753514,0.47579815484165633,200,38.86250906960275,0.2486842426721413,200,-1.455753514,0.47579815484165633,2192,224.1078467153285,223.93481322026653,1.6553310577677138,2192,-1.464781022,-1.633948136,1.652925253744239,2774,38.821917808219176,38.80687428694949,0.6103187355270049,2190,-1.459604262,-1.635144849,1.6447752081051876
